hybrid,s2cloudless,cloudscoreplus
0.2974393762154031,0.2858901173910931,0.36801789281056346
0.2525125374738224,0.3729286094391041,0.422366224607708
0.3230094817890795,0.4288666833870172,0.5545138727333655
0.281452624125729,0.25485584584011434,0.3548777880454478
0.26869916513475145,0.42464258606463073,0.5170895797566593
0.27493386665167324,0.42923557043202853,0.4558982212620128
0.2656511583973413,0.3875643314179944,0.5476752514139511
0.32278568151367076,0.3987576577490865,0.5562600437862916
0.32278568151367076,0.36625456472427503,0.4368624981019447
0.3509098417997065,0.44483390698865244,0.5433552303178286
0.39214962533938963,0.4308392573729798,0.5398810300598528
0.32278568151367076,0.2572682675583653,0.41109094783335504
0.3473317586643948,0.37692719044421613,0.5488283630932936
0.2596468427394041,0.3236270500084501,0.4207722929656435
0.26474511658269323,0.429210079632565,0.4289430819869977
0.29037301525616466,0.3910950199002607,0.5596617636310075
0.32278568151367076,0.40956112076993745,0.46916955193653154
0.32278568151367076,0.42181180297991144,0.5728219723936869
0.3698625622341881,0.4323005440564984,0.5621929561201354
