hybrid_minus_s2cloudless,hybrid_minus_cloudscoreplus,s2cloudless_minus_cloudscoreplus
-0.03868963203359016,-0.14773140472046314,-0.10904177268687298
0.06551741395530547,-0.08830526631968427,-0.15382268027498974
-0.029595431779821324,-0.20149660442889883,-0.1719011726490775
-0.06398020726904602,-0.16112545022623942,-0.0971452429571934
-0.1644649630498718,-0.16419796540430448,0.00026699764556731287
-0.10072200464409603,-0.26928874837484285,-0.16856674373074682
-0.08677543925626668,-0.14638387042286077,-0.05960843116659409
-0.09902612146624068,-0.25003629088001617,-0.15101016941377549
-0.06243798182231031,-0.1923303938859473,-0.129892412063637
-0.04815886162731953,-0.16378742298437415,-0.11562856135705463
-0.08665560199645012,-0.15294215542925044,-0.06628655343280032
-0.047931133605491005,-0.21148818993054197,-0.16355705632505096
-0.06945535291345206,-0.12034238880367454,-0.050887035890222476
-0.07699734008973191,-0.124658499213259,-0.047661159123527086
-0.0675834472928174,-0.18227109046548773,-0.11468764317267033
-0.01126070450545108,-0.20621415693251638,-0.1949534524270653
-0.0732992757251309,-0.18186625859039324,-0.10856698286526234
-0.0756797191450918,-0.21571837629544838,-0.14003865715035657
-0.10231073284855768,-0.2046309738043185,-0.10232024095576081
-0.07306858371192088,-0.08473044691074089,-0.01166186319882001
-0.1331549412934644,-0.11256240661397365,0.020592534679490737
-0.06611579552057767,-0.2513340994200552,-0.18521830389947752
-0.06195265093806196,-0.25274290358463497,-0.190790252646573
-0.04524340677577904,-0.17324627089810768,-0.12800286412232864
0.063896576047873,-0.10426478631550828,-0.16816136236338128
-0.12724336770299674,-0.27454841360901094,-0.14730504590601423
-0.08979279623419756,-0.09208233404580063,-0.0022895378116030707
-0.07937531093283767,-0.17241043921042387,-0.0930351282775862
-0.2307573131851732,-0.15054998923380483,0.08020732395136837
-0.09178504642445473,-0.2168079944476281,-0.12502294802317337
-0.05531669866697331,-0.21275922727973468,-0.15744252861276137
-0.0785070462247916,-0.19838224920944636,-0.11987520298465476
-0.09199536128253766,-0.18902463004948278,-0.09702926876694512
-0.1485489623165056,-0.18762703810564207,-0.03907807578913647
-0.07756959636497235,-0.1998283487273259,-0.12225875236235356
-0.032286358535764226,-0.21155092833176437,-0.17926456979600014
-0.09903093265679147,-0.15166252467706337,-0.0526315920202719
-0.16295067348254472,-0.21385918753867394,-0.05090851405612923
-0.07094954429164829,-0.1783376129365562,-0.10738806864490791
-0.08073919757561582,-0.11330574548591243,-0.03256654791029662
-0.06981922167025029,-0.1289318084798569,-0.059112586809606626
-0.11961466252597458,-0.13674469817831947,-0.017130035652344888
0.05765444142459453,-0.09336340747369853,-0.15101784889829306
-0.15177152295758267,-0.2842609406370846,-0.13248941767950195
-0.09895896367437429,-0.2245997034030619,-0.1256407397286876
-0.09127891079116679,-0.242246754173512,-0.1509678433823452
-0.1461025360024628,-0.2078619757524221,-0.06175943974995929
-0.05774388682634307,-0.18194854486541545,-0.12420465803907238
-0.039602942904513716,-0.212925855527212,-0.17332291262269828
-0.16307855043999997,-0.23748206034956498,-0.07440350990956501
-0.12328451894805462,-0.11526387154349363,0.008020647404560988
-0.1598904494398296,-0.276958248162502,-0.11706779872267237
-0.07674109974823251,-0.2382172990278666,-0.16147619927963408
-0.09733259519197135,-0.17404297094549193,-0.07671037575352058
-0.09837193393219479,-0.22006624167158895,-0.12169430773939416
-0.06830933838658992,-0.12770902676769402,-0.0593996883811041
-0.09060909726085181,-0.14473429561799178,-0.05412519835713997
-0.06768789087861737,-0.18256415317149316,-0.11487626229287579
-0.10383278424957382,-0.22388056293723052,-0.1200477786876567
-0.134578785860332,-0.26747722119567074,-0.13289843533533874
-0.11292454853634504,-0.23025672280782683,-0.11733217427148179
-0.13314467837963018,-0.08738799816097759,0.04575668021865259
-0.10137955580838887,-0.22006624167158895,-0.11868668586320008
-0.17326437348879115,-0.2843843190944524,-0.11111994560566124
-0.1572880709361668,-0.28307346377446124,-0.12578539283829443
-0.017881732051986343,-0.09117671500805286,-0.07329498295606651
-0.09693589852854712,-0.17584262849628773,-0.07890672996774062
-0.1507167081722609,-0.13176879643119044,0.018947911741070467
-0.10016971499091132,-0.2290475360182821,-0.12887782102737078
0.019360825400553672,-0.12076172611246982,-0.1401225515130235
-0.07062658340720124,-0.2240501859012176,-0.15342360249401638
-0.18887153254106087,-0.30939389213736235,-0.12052235959630148
0.0078002814020826094,-0.11395655360695417,-0.12175683500903678
-0.10192131375259672,-0.268969265598876,-0.1670479518462793
-0.008984657802298235,-0.18152974828857454,-0.1725450904862763
-0.055536518637903654,-0.22469117460512572,-0.16915465596722207
-0.15906365250017787,-0.17747394166655026,-0.018410289166372384
-0.1084763182953376,-0.21699332211779238,-0.10851700382245477
-0.07967133552956418,-0.1066069937581175,-0.026935658228553316
-0.0986800930949348,-0.1717671831361035,-0.0730870900411687
-0.10842633925253004,-0.09958054309403724,0.008845796158492791
-0.10630152715617969,-0.1442564596091807,-0.03795493245300102
-0.06022716076986262,-0.17811717923127524,-0.11789001846141262
-0.0757171313398669,-0.19203049622930313,-0.11631336488943622
-0.12036157232777545,-0.05714724105847213,0.06321433126930331
-0.12580615301132492,-0.15769689523563157,-0.031890742224306656
-0.06555499206924625,-0.20526019913657229,-0.13970520706732603
-0.09225166251134287,-0.23172819121969473,-0.13947652870835187
-0.054574576825909105,-0.21591477369725376,-0.16134019687134465
-0.13841872694761065,-0.1754230763089158,-0.037004349361305144
-0.19052934942068955,-0.13563695805154868,0.05489239136914087
-0.17265370131709434,-0.31761415332623755,-0.1449604520091432
-0.08779732704100246,-0.20357540298469112,-0.11577807594368866
-0.09664290791552688,-0.2691601494208128,-0.1725172415052859
-0.06859116490364231,-0.25767213945466544,-0.18908097455102313
-0.09771821696296995,-0.29284427553677916,-0.1951260585738092
-0.004723509161975836,-0.07945414257102229,-0.07473063340904645
-0.08369692092082504,-0.15231721055317082,-0.06862028963234579
-0.05841485497818466,-0.23385474779680027,-0.1754398928186156
-0.07046564925764492,-0.21642674562772934,-0.14596109637008442
-0.12664119128702772,-0.13992822914247377,-0.013287037855446049
-0.08657447659884648,-0.2812724294937947,-0.19469795289494823
-0.060941432534733664,-0.1922951312818893,-0.13135369874715563
-0.053116272509957596,-0.19456007636037315,-0.14144380385041555
-0.1572141802232515,-0.18017324671515755,-0.022959066491906044
-0.10951649864702001,-0.1385841335031901,-0.029067634856170088
-0.13233002963060442,-0.10089384108931132,0.0314361885412931
-0.09570527223443775,-0.21341728733001236,-0.11771201509557461
-0.0783002378328585,-0.09846635225020661,-0.020166114417348113
-0.1401368826066906,-0.1259265004813695,0.014210382125321108
-0.04064288424434259,-0.253125232886432,-0.21248234864208942
0.0028053192302550656,-0.17734075345770206,-0.18014607268795713
-0.0925158683804349,-0.10230004385627756,-0.009784175475842649
-0.05961251537354051,-0.11069651557375487,-0.05108400020021436
-0.0847902128761735,-0.10878803708651852,-0.02399782421034502
-0.11731485904518496,-0.2797626902926814,-0.16244783124749645
-0.08059311918348255,-0.2283055325450012,-0.14771241336151864
-0.1475711475044027,-0.16124596041132938,-0.013674812906926681
-0.10066777830541035,-0.20653146065651162,-0.10586368235110127
-0.17726739987218154,-0.2759729253059633,-0.09870552543378175
-0.014101890787419302,-0.19854124819661711,-0.1844393574091978
-0.03895044054879662,-0.09585307322952072,-0.0569026326807241
-0.0908663357917589,-0.14214220230441954,-0.05127586651266064
-0.11539515243632048,-0.26678568677469,-0.15139053433836952
-0.07756324844298768,-0.23423802664720622,-0.15667477820421855
0.0002558394966363786,-0.09854367654127388,-0.09879951603791026
-0.09642337414001995,-0.20793055223089185,-0.1115071780908719
-0.09631524979006861,-0.04562526770189823,0.05068998208817038
-0.04102452483690805,-0.14560209098895327,-0.10457756615204522
-0.06223355759256094,-0.18342297453999945,-0.12118941694743851
-0.07004899944783355,-0.2211525232622384,-0.15110352381440484
-0.14095735220515976,-0.24627227622115283,-0.10531492401599307
-0.1574829173965817,-0.15214178894568914,0.005341128450892574
-0.06325764797504624,-0.1895052966394014,-0.12624764866435517
-0.05100449205019947,-0.21649866375361887,-0.1654941717034194
-0.05961251537354051,-0.12714976965196817,-0.06753725427842766
-0.22213351638829654,-0.21174376763054675,0.010389748757749784
-0.12712937954190107,-0.3192351224485361,-0.192105742906635
-0.12873271521735496,-0.10142582780141313,0.02730688741594184
-0.04975980283388226,-0.16972218863846023,-0.11996238580457796
-0.10571910599467027,-0.10822405372711236,-0.0025049477324420866
0.011425482414340549,-0.03146127836018925,-0.0428867607745298
-0.0031943131444970296,-0.20693303819018427,-0.20373872504568724
-0.08557235637372929,-0.23605168879086813,-0.15047933241713884
-0.12190882250079965,-0.24726619883225037,-0.12535737633145072
-0.043113753493083995,-0.16502592225412283,-0.12191216876103883
-0.056177851564784054,-0.23483597011745228,-0.17865811855266822
-0.05966611058031218,-0.24507353775277552,-0.18540742717246333
-0.16305617241907783,-0.29815837276744395,-0.13510220034836612
0.004220217613034261,-0.13471927795918454,-0.1389394955722188
-0.0779568415873107,-0.23027151100800858,-0.15231466942069788
-0.054314899223436575,-0.1928740324995054,-0.13855913327606884
-0.08342289434946304,-0.2692116929219476,-0.18578879857248454
-0.05156027317964079,-0.19479898155272185,-0.14323870837308106
-0.07850522055030756,-0.0402539768934046,0.03825124365690297
-0.015934226941618834,-0.19199718017084066,-0.17606295322922183
-0.08163985900500709,-0.2439993509509159,-0.16235949194590882
-0.10421852557582229,-0.13882056411954619,-0.0346020385437239
-0.0895373729864643,-0.18486953643602555,-0.09533216344956125
-0.11184068212639209,-0.2612501524383284,-0.1494094703119363
-0.06824592597570006,-0.19831359027814366,-0.1300676643024436
-0.039311164691771316,-0.07857781845536232,-0.03926665376359101
-0.005434156851764127,-0.20753107543626537,-0.20209691858450124
-0.1212476318670801,-0.21207384173926835,-0.09082620987218826
-0.07693614608635399,-0.05411339830069559,0.022822747785658404
-0.18028079704331587,-0.20075872984462093,-0.020477932801305054
-0.1187459522222119,-0.26194978082227355,-0.14320382860006164
-0.18705373483382254,-0.27549031382122346,-0.08843657898740093
-0.11786937883668797,-0.2334743622726208,-0.11560498343593284
-0.061668574499042283,-0.1959404852657366,-0.1342719107666943
-0.0543432478754064,-0.08369891912804245,-0.02935567125263605
-0.14907413739338254,-0.28218405636731053,-0.133109918973928
-0.07597197623541574,-0.10738024788815359,-0.03140827165273785
-0.029461114591607107,-0.2493182906661911,-0.219857176074584
-0.018427537909306846,-0.16829599527016126,-0.1498684573608544
-0.05368773507424368,-0.14115163289914862,-0.08746389782490493
-0.025150763472439996,-0.22869280985927232,-0.20354204638683232
-0.05152535386158727,-0.07440648851088552,-0.02288113464929825
-0.10668808241517558,-0.1349445161826252,-0.02825643376744963
-0.05961251537354051,-0.11283744232602061,-0.0532249269524801
-0.10608100187334646,-0.2341283218146068,-0.12804731994126034
-0.09127891079116679,-0.10738024788815359,-0.0161013370969868
-0.14477614946644154,-0.08650508906485546,0.05827106040158608
-0.05678405006050358,-0.11800557053310345,-0.06122152047259988
-0.0466899113100519,-0.21623637961605063,-0.16954646830599873
-0.07967133552956418,-0.044460531728804764,0.035210803800759416
-0.022505311662115113,-0.1966344599464554,-0.17412914828434028
-0.15579198713669662,-0.1309775190556503,0.024814468081046315
-0.1086528855929293,-0.19933095826283287,-0.09067807266990358
-0.06027697514887165,-0.23124361807763621,-0.17096664292876457
-0.07597197623541574,-0.14696146874789795,-0.07098949251248221
-0.12027983426235034,-0.17598565764553387,-0.05570582338318353
-0.09354034922250037,-0.21083579500371596,-0.11729544578121559
-0.06828252999787437,-0.26735219448786207,-0.1990696644899877
-0.02243414549626771,-0.21344475614253927,-0.19101061064627156
0.003409297988783866,-0.09205718605084112,-0.09546648403962499
-0.09409170337785616,-0.23474426734206705,-0.14065256396421089
-0.09163594578634165,-0.23401339945094474,-0.14237745366460308
-0.07004899944783355,-0.12846646194876749,-0.05841746250093394
-0.07077238446613693,-0.16187328767992099,-0.09110090321378406
-0.13171926574836224,-0.2877008466103238,-0.15598158086196157
-0.15523658046357797,-0.14779633915985918,0.0074402413037187864
-0.14945653970899375,-0.1789252589991227,-0.029468719290128953
-0.13962613759757436,-0.26721513892962484,-0.12758900133205048
-0.0627859061240218,-0.2163420926651225,-0.1535561865411007
-0.08064323830751663,-0.20105108528336035,-0.12040784697584372
-0.04388173037315868,-0.18428163132979047,-0.1403999009566318
-0.11193639845206887,-0.16585790935707673,-0.05392151090500785
-0.02107860916345461,-0.18516215251501306,-0.16408354335155845
-0.13828388909612171,-0.2638425528359359,-0.12555866373981417
-0.09064907107370973,-0.21153354603569902,-0.12088447496198929
-0.05581654086845089,-0.23023303208895263,-0.17441649122050173
-0.06793054631376044,-0.16507578927095384,-0.0971452429571934
-0.13350957519886747,-0.16867849241595684,-0.03516891721708937
-0.10574230783167954,-0.13830885574197616,-0.03256654791029662
-0.059782722672735156,-0.19057780291672544,-0.13079508024399028
-0.09000813616077885,-0.27862962456557683,-0.18862148840479798
-0.07898914284520003,-0.20761191505116516,-0.12862277220596513
0.03725536746151087,-0.14131475155019152,-0.1785701190117024
-0.14340536445830654,-0.0917224616793696,0.051682902778936946
-0.18600819311655092,-0.18196810300538613,0.004040090111164796
-0.07626125087339425,-0.08327861114417617,-0.007017360270781925
-0.0840658603097591,-0.19685493857697556,-0.11278907826721646
-0.12541537770879496,-0.2662288781308383,-0.14081350042204333
-0.14830602681375876,-0.14463351123892787,0.0036725155748308924
-0.028398126314860273,-0.15181334372093014,-0.12341521740606987
-0.14897602423278933,-0.28962901680151465,-0.14065299256872532
-0.13875923820375013,-0.22528100616805208,-0.08652176796430194
-0.12321288634397576,-0.2576611271503559,-0.13444824080638013
-0.09400119921624778,-0.16635978357769454,-0.07235858436144676
-0.08748354830355404,-0.09385208929781985,-0.0063685409942658144
-0.07482465046902315,-0.25461065671945116,-0.179786006250428
-0.10557801007896805,-0.14138273326379547,-0.035804723184827414
-0.13404706693501706,-0.13984010266784663,-0.005793035732829577
-0.04711878672691999,-0.22826569134423041,-0.18114690461731042
-0.0902013673757947,-0.19744342537590548,-0.10724205800011077
0.0049436907541559605,-0.09631290389987374,-0.1012565946540297
-0.12319107772991134,-0.1695560243853363,-0.046364946655424955
-0.010029365185913797,-0.14064152327280405,-0.13061215808689025
-0.06902691036234021,-0.06653059328338479,0.0024963170789554234
-0.11792728608833014,-0.19186988041781633,-0.07394259432948619
-0.058063756581721526,-0.171102798294901,-0.11303904171317947
-0.07174216364526032,-0.22824158555585117,-0.15649942191059085
-0.009742468034249552,-0.0918185705887074,-0.08207610255445785
-0.17447516934939944,-0.18661640643761268,-0.012141237088213241
-0.020102803074158404,-0.19813638260026817,-0.17803357952610976
-0.10460725291623124,-0.22864793651214882,-0.12404068359591758
-0.1291965563242326,-0.2459643982893357,-0.11676784196510309
-0.07469169660262631,-0.20942078252397456,-0.13472908592134825
-0.050516149112796505,-0.19140964687209439,-0.14089349775929788
-0.08322439010589311,-0.23564553203750693,-0.15242114193161382
-0.06035871035402962,-0.17992259247023412,-0.1195638821162045
-0.0941769042728191,-0.20568602868937336,-0.11150912441655425
-0.07368924326141463,-0.19444548647183602,-0.12075624321042139
-0.08016765849891833,-0.24021960742851584,-0.1600519489295975
-0.11309609382747177,-0.1142203688142831,-0.0011242749868113355
-0.1276204720572523,-0.17049933332600464,-0.042878861268752344
-0.017888204350011372,-0.1251303668987459,-0.10724216254873453
-0.12629195264575527,-0.16578424453819218,-0.039492291892436915
0.028003287392051157,-0.07395260888598054,-0.1019558962780317
-0.08222849349533984,-0.2557950667417947,-0.17356657324645486
-0.08295968211726029,-0.28550857653865697,-0.20254889442139667
-0.10951486254282766,-0.22056954880415786,-0.1110546862613302
-0.06479607778404634,-0.21349276816412527,-0.14869669038007893
-0.1062561246687233,-0.28850607848143833,-0.18224995381271503
-0.015612007992131027,-0.18341866218662817,-0.16780665419449714
-0.06205735084809222,-0.2528799273792983,-0.1908225765312061
-0.014447889087893018,-0.17082176244580777,-0.15637387335791475
-0.026470448637690602,-0.18435784779797526,-0.15788739916028466
-0.006249416035626398,-0.18843390533755994,-0.18218448930193354
-0.18620955730904495,-0.1450024481190911,0.04120710918995385
-0.07207023869642498,-0.2607479776531986,-0.18867773895677364
-0.004593299629761016,-0.1248033974289291,-0.12021009779916808
-0.1394803851365461,-0.220028303501563,-0.0805479183650169
-0.09225166251134287,-0.217095348546182,-0.12484368603483914
-0.07376674255076016,-0.21571837629544838,-0.14195163374468822
-0.09177013792666211,-0.21141446553784882,-0.11964432761118671
-0.10976626795661337,-0.24135703747782578,-0.1315907695212124
-0.17991974678609407,-0.13780784924323153,0.04211189754286254
-0.13862813210838293,-0.2806681256051374,-0.14203999349675445
-0.03047821548487717,-0.04547092935065894,-0.01499271386578177
-0.1304086658140471,-0.11178076913564433,0.018627896678402756
-0.07597197623541574,-0.08812363550160246,-0.01215165926618672
-0.13973856921236227,-0.25525947410080485,-0.11552090488844258
-0.06851947832242156,-0.18007910024682228,-0.11155962192440072
-0.07487175843473393,-0.17301397400550633,-0.0981422155707724
-0.021233493522290398,-0.171102798294901,-0.1498693047726106
-0.1695718041101737,-0.2839353239160789,-0.1143635198059052
-0.13544199478272684,-0.22601596836776705,-0.09057397358504021
-0.12147192097439485,-0.11571673193808996,0.005755189036304897
-0.10040260864349998,-0.2640106852231136,-0.16360807657961363
-0.048070858660200944,-0.21167017188686216,-0.1635993132266612
-0.2119828039480472,-0.16679109635383754,0.04519170759420965
-0.06178662142041769,-0.19512629663190428,-0.1333396752114866
-0.05352159695787856,-0.15556548904189083,-0.10204389208401227
-0.15455215929138552,-0.16162908081617558,-0.0070769215247900585
-0.12366721969024613,-0.12117090261129071,0.0024963170789554234
-0.11992819160961182,-0.21772566352351624,-0.09779747191390442
-0.11621276790689605,-0.2071757056623409,-0.09096293775544484
-0.035232544702544666,-0.2332020706029449,-0.19796952590040023
-0.06477864990432364,-0.22416972192935097,-0.15939107202502734
-0.18948563344560385,-0.20814595797000826,-0.018660324524404415
-0.11251767875349361,-0.23172819121969473,-0.11921051246620112
-0.1388886373137992,-0.29715641927634256,-0.15826778196254337
-0.10837636020972252,-0.2424384866709302,-0.1340621264612077
-0.15086084530015037,-0.2528048891686134,-0.10194404386846301
-0.11684070491919657,-0.21256600775322448,-0.09572530283402791
-0.060227214128337425,-0.2081229685121097,-0.14789575438377228
-0.08766335518200852,-0.24892163707651815,-0.16125828189450964
-0.06479682995309105,-0.22331324867045266,-0.1585164187173616
-0.09617111146648433,-0.20126105430895114,-0.10508994284246681
-0.059440328360243155,-0.10121204432922715,-0.04177171596898399
-0.02666515701634603,-0.27650047172581593,-0.2498353147094699
-0.1348596794392043,-0.27529991919847385,-0.14044023975926956
-0.13981573875825817,-0.1266246507988036,0.013191087959454562
-0.12100439291750592,-0.25934256823070023,-0.1383381753131943
-0.11459158390331992,-0.17024412535320133,-0.05565254144988141
-0.10263309362421119,-0.2646263817947491,-0.16199328817053793
-0.09795434814316817,-0.2180095108427585,-0.12005516269959032
0.016046012894401163,-0.18655434007785282,-0.20260035297225398
-0.1965879251482463,-0.21264013829263634,-0.016052213144390037
-0.030205027324380518,-0.23337061512514495,-0.20316558780076444
-0.10359898785019456,-0.257122274168304,-0.15352328631810946
-0.1329959214797911,-0.17188865448606822,-0.0388927330062771
-0.16773002347016108,-0.16417459713494892,0.003555426335212164
-0.056577005961099214,-0.13894966727528696,-0.08237266131418775
-0.10612259305775429,-0.2963521074239503,-0.190229514366196
-0.15053293796551737,-0.1813825910173148,-0.030849653051797432
-0.09902612146624068,-0.19417458952660388,-0.0951484680603632
-0.08895742476365376,-0.22351768764103014,-0.13456026287737638
-0.027099846426945906,-0.11153871763006501,-0.0844388712031191
-0.07555803710316861,-0.23852162575511276,-0.16296358865194416
-0.05949384049829742,-0.20338058994919028,-0.14388674945089286
-0.06873131933958321,-0.1997601251773009,-0.1310288058377177
0.028210351910905124,-0.05827304524447863,-0.08648339715538375
-0.2010571058671006,-0.16632495727043542,0.03473214859666518
-0.09469992301167468,-0.19417458952660388,-0.0994746665149292
-0.12308463172409345,-0.2749116492028302,-0.15182701747873673
-0.05502896305867877,-0.211500435219802,-0.15647147216112323
-0.10642439811889426,-0.2180095108427585,-0.11158511272386423
-0.0608486228924181,-0.23985071272977365,-0.17900208983735555
-0.18010776363106273,-0.3054115567318632,-0.12530379310080048
-0.06120670939587802,-0.2291895484738785,-0.1679828390780005
0.0007924259777438714,-0.10372073326257769,-0.10451315924032156
-0.12291109034377024,-0.16336767054774276,-0.040456580203972525
-0.06830933838658992,-0.24366013854508578,-0.17535080015849586
-0.08022425380875237,-0.19397715228162543,-0.11375289847287307
-0.19449689912418916,-0.16339421075563387,0.031102688368555287
-0.0586797607216446,-0.18294569028620122,-0.12426592956455662
-0.06994642220293007,-0.22776799535769565,-0.15782157315476558
-0.05419917922143075,-0.1995987162496785,-0.14539953702824776
-0.1081665759042359,-0.21699332211779238,-0.10882674621355648
-0.08332359987580867,-0.21044113114579915,-0.12711753126999048
-0.06721623595938103,-0.17186422715889305,-0.10464799119951201
-0.10950425118662399,-0.10229024404640458,0.007214007140219414
-0.07902775520815514,-0.2611438736128854,-0.18211611840473024
-0.12610504961730468,-0.13811910339018169,-0.01201405377287701
-0.057271961426846874,-0.12582131616617637,-0.0685493547393295
-0.10118010785539755,-0.11849201534531151,-0.017311907489913958
-0.0651557397026894,-0.17636632207844377,-0.11121058237575437
-0.1841039535881871,-0.2103292465722718,-0.026225292984084714
-0.08612597908422936,-0.2269394795062727,-0.14081350042204333
-0.030167949510940928,-0.18023865485514806,-0.15007070534420713
-0.06874115922623669,-0.2204210828129124,-0.1516799235866757
-0.07797335028496305,-0.1577182600200729,-0.07974490973510984
-0.009074891389520723,-0.18094176132069562,-0.1718668699311749
-0.055111067194126784,-0.10653783664815952,-0.05142676945403274
-0.09238001829510242,-0.2026752085180983,-0.11029519022299589
-0.09872917640400208,-0.2104024707351977,-0.1116732943311956
-0.08974783782818063,-0.23702562362492463,-0.147277785796744
-0.10642439811889426,-0.19665497545838667,-0.09023057733949241
-0.10653199910367667,-0.12659051253624237,-0.020058513432565706
-0.08489793080319447,-0.22446675112136727,-0.1395688203181728
-0.04547502029909756,-0.2520003632170318,-0.20652534291793423
-0.0972567983531546,-0.2225443216157622,-0.12528752326260761
-0.0812853891134982,-0.19417458952660388,-0.11288920041310568
-0.09548195844949886,-0.2011194688280482,-0.10563751037854935
-0.18365946607576109,-0.26325040886622453,-0.07959094279046347
-0.07374175992506227,-0.26266575845260637,-0.1889239985275441
-0.042564356151276794,-0.13289200523502476,-0.09032764908374796
-0.06484669325893216,-0.16852422011421853,-0.10367752685528636
-0.17635483791272455,-0.2839353239160789,-0.10758048600335435
-0.15493136056203394,-0.18288791246528968,-0.027956551903255744
-0.185889456904767,-0.30722023216873207,-0.12133077526396507
-0.017658133323945058,-0.13093592976532548,-0.11327779644138042
-0.020633650849526675,-0.20692079196413254,-0.18628714111460587
-0.10608100187334646,-0.11407681658827395,-0.007995814714927496
-0.10883990117143555,-0.12770902676769402,-0.018869125596258474
-0.05512586447214718,-0.24384631366980447,-0.1887204491976573
-0.056965001919163705,-0.2466218541151069,-0.1896568521959432
-0.07427723933849145,-0.263924020186092,-0.18964678084760056
-0.018750388600674572,-0.19530789589862874,-0.17655750729795416
-0.0742497301248255,-0.20769130657818602,-0.13344157645336052
-0.09542131980538104,-0.21046289317751582,-0.11504157337213478
-0.05574828419299188,-0.18919127962624716,-0.13344299543325527
-0.009807908742428484,-0.08980832648818404,-0.08000041774575556
-0.0802333371398341,-0.21060734140896348,-0.13037400426912937
-0.04966314934877436,-0.18196828501878287,-0.1323051356700085
-0.05174199510959332,-0.156678737753904,-0.10493674264431069
-0.059541516417065926,-0.13942523471279186,-0.07988371829572594
-0.0959638580463133,-0.10980403451275789,-0.013840176466444587
-0.08677543925626668,-0.2029474347831723,-0.1161719955269056
0.06670193025918442,-0.0670591598901521,-0.13376109014933651
-0.07850522055030756,-0.11407681658827395,-0.03557159603796639
-0.10150883684083989,-0.13372142237965245,-0.032212585538812566
-0.09241781746448369,-0.23685872716201284,-0.14444090969752915
-0.046934455102440986,-0.1910326397640284,-0.14409818466158741
-0.08347376824334174,-0.2494905101586894,-0.16601674191534765
-0.109154073038365,-0.1312731044234714,-0.022119031385106402
-0.09919321774871243,-0.23172819121969473,-0.1325349734709823
-0.006914133363302655,-0.18961363322554675,-0.1826994998622441
-0.061952837473757794,-0.2097374934222156,-0.1477846559484578
-0.06975517848690749,-0.27148534465529645,-0.20173016616838896
-0.11209306740889863,-0.20985529333253378,-0.09776222592363515
-0.05871995768838173,-0.1122378834398608,-0.05351792575147907
-0.0723556638228966,-0.21501207379873588,-0.14265640997583928
0.005320117755042375,-0.1413824632098124,-0.14670258096485478
-0.15192763134895082,-0.2149074599723651,-0.06297982862341428
-0.15143739191889954,-0.19494518550644324,-0.0435077935875437
-0.08971918550030838,-0.12328646522259051,-0.03356727972228213
-0.09779553334009206,-0.20761086657620198,-0.10981533323610992
-0.09550608764283636,-0.133897927722114,-0.03839184007927765
-0.04638132229182795,-0.20360403093365897,-0.15722270864183102
-0.10955237587415961,-0.23239288173814837,-0.12284050586398876
-0.08016765849891833,-0.14430008117801413,-0.0641324226790958
-0.048608445178627835,-0.22225617818135918,-0.17364773300273134
-0.1005494636895699,-0.15201951419644627,-0.051470050506876364
-0.1329312472831731,-0.2076974431391724,-0.0747661958559993
-0.060248913329509546,-0.2293026111546479,-0.16905369782513835
-0.10837636020972252,-0.13311253974834203,-0.024736179538619507
-0.09590445682603921,-0.2180859620808055,-0.12218150525476629
-0.07924723172640336,-0.2491953497442757,-0.16994811801787235
-0.16475302408887238,-0.25622109811970406,-0.09146807403083168
-0.07004899944783355,-0.21681459662111563,-0.14676559717328208
-0.05714653583864371,-0.1718243223082383,-0.11467778646959459
-0.10146877595434883,-0.11331618561422957,-0.011847409659880737
-0.06939404324845738,-0.1957059231132593,-0.1263118798648019
-0.05975553202489481,-0.20896841556709278,-0.14921288354219797
-0.0762343322514546,-0.2035726790603951,-0.12733834680894052
-0.14750909603688853,-0.13639671715329652,0.011112378883592011
-0.14067247585928505,-0.2976093225876107,-0.15693684672832564
-0.055022177376726544,-0.14696146874789795,-0.0919392913711714
-0.03827715057463754,-0.21233682550506755,-0.17405967493043
-0.08904619098379779,-0.19809430295545233,-0.10904811197165454
-0.10608100187334646,-0.21571837629544838,-0.10963737442210192
-0.03283126196002478,-0.20723916783134394,-0.17440790587131916
-0.08318431736752835,-0.26490223997247614,-0.1817179226049478
-0.06499976711654104,-0.07436334570212422,-0.009363578585583177
-0.15368339150740318,-0.30998729418310234,-0.15630390267569916
-0.0659550346225285,-0.20360403093365897,-0.13764899631113048
-0.10608100187334646,-0.22416972192935097,-0.11808872005600451
-0.015973915706876285,-0.15714935541273756,-0.14117543970586127
-0.09746945364689052,-0.2157816269187005,-0.11831217327180998
-0.07814672307110021,-0.1352766787075888,-0.057129955636488594
-0.1565957690649654,-0.1913794384267711,-0.034783669361805714
-0.16286664994273065,-0.23703576153098282,-0.07416911158825218
-0.1418707831542274,-0.27574323455810235,-0.13387245140387494
-0.020789547092445515,-0.19608298885500852,-0.175293441762563
-0.06463464085625525,-0.10692644963393522,-0.04229180877767996
-0.10955237587415961,-0.2211525232622384,-0.11160014738807877
-0.07290673413477333,-0.18192736542480253,-0.1090206312900292
-0.11231553832847935,-0.15115993057127702,-0.038844392242797676
-0.10045603919233925,-0.12295146322819922,-0.022495424035859968
-0.10642439811889426,-0.25839567129404434,-0.15197127317515008
-0.10808171982578141,-0.23306010819295253,-0.12497838836717112
-0.06080873974761386,-0.21477093739803427,-0.1539621976504204
-0.09923877354019278,-0.2603733232683216,-0.1611345497281288
